"Nº pers","% HorTbjo","Casilla selección empleado a t","Porcentaje_HTrab"
355038,100,"No",100
355057,100,"No",100
355056,100,"No",100
355055,100,"No",100
355051,100,"No",100
355049,100,"No",100
355062,100,"No",100
355061,100,"No",100
355060,100,"No",100
355059,100,"No",100
355058,100,"No",100
355068,100,"No",100
355067,100,"No",100
355066,100,"No",100
355064,100,"No",100
355063,100,"No",100
355077,100,"No",100
355074,100,"No",100
355072,100,"No",100
355071,100,"No",100
355070,100,"No",100
355082,100,"No",100
355081,100,"No",100
355080,100,"No",100
355079,100,"No",100
355078,100,"No",100
355088,100,"No",100
355087,100,"No",100
355086,100,"No",100
355085,100,"No",100
355084,100,"No",100
355093,100,"No",100
355092,100,"No",100
355091,100,"No",100
355090,100,"No",100
355089,100,"No",100
355102,100,"No",100
355101,100,"No",100
355099,100,"No",100
355098,100,"No",100
355096,100,"No",100
355109,100,"No",100
355108,100,"No",100
355107,100,"No",100
355105,100,"No",100
355103,100,"No",100
355121,100,"No",100
355119,100,"No",100
355118,100,"No",100
355112,100,"No",100
355110,100,"No",100
355127,100,"No",100
355126,100,"No",100
355125,100,"No",100
355124,100,"No",100
355122,100,"No",100
355132,100,"No",100
355131,100,"No",100
355130,100,"No",100
355129,100,"No",100
355128,100,"No",100
355138,100,"No",100
355137,100,"No",100
355136,100,"No",100
355134,100,"No",100
355133,100,"No",100
355147,100,"No",100
355145,100,"No",100
355144,100,"No",100
355140,100,"No",100
355139,100,"No",100
355153,100,"No",100
355152,100,"No",100
355151,100,"No",100
355150,100,"No",100
355149,100,"No",100
355158,100,"No",100
355157,100,"No",100
355156,100,"No",100
355155,100,"No",100
355154,100,"No",100
355164,100,"No",100
355163,100,"No",100
355162,100,"No",100
355161,100,"No",100
355159,100,"No",100
355170,100,"No",100
355169,100,"No",100
355167,100,"No",100
355166,100,"No",100
355165,100,"No",100
355179,100,"No",100
355175,100,"No",100
355174,100,"No",100
355172,100,"No",100
355171,100,"No",100
355184,100,"No",100
355183,100,"No",100
355182,100,"No",100
355181,100,"No",100
355180,100,"No",100
355190,100,"No",100
355188,100,"No",100
355187,100,"No",100
355186,100,"No",100
355185,100,"No",100
355195,100,"No",100
355194,100,"No",100
355193,100,"No",100
355192,100,"No",100
355191,100,"No",100
355203,100,"No",100
355202,100,"No",100
355200,100,"No",100
355199,100,"No",100
355198,100,"No",100
355208,100,"No",100
355207,100,"No",100
355206,100,"No",100
355205,100,"No",100
355204,100,"No",100
355215,100,"No",100
355213,100,"No",100
355211,100,"No",100
355210,100,"No",100
355209,100,"No",100
355224,100,"No",100
355219,100,"No",100
355218,100,"No",100
355217,100,"No",100
355216,100,"No",100
355230,100,"No",100
355229,100,"No",100
355228,100,"No",100
355226,100,"No",100
355225,100,"No",100
355237,100,"No",100
355236,100,"No",100
355233,100,"No",100
355232,100,"No",100
355231,100,"No",100
355244,100,"No",100
355243,100,"No",100
355241,100,"No",100
355240,100,"No",100
355238,100,"No",100
355251,100,"No",100
355249,100,"No",100
355248,100,"No",100
355247,100,"No",100
355245,100,"No",100
355259,100,"No",100
355258,100,"No",100
355255,100,"No",100
355253,100,"No",100
355252,100,"No",100
355266,100,"No",100
355265,100,"No",100
355263,100,"No",100
355262,100,"No",100
355261,100,"No",100
355273,100,"No",100
355272,100,"No",100
355270,100,"No",100
355268,100,"No",100
355267,100,"No",100
355279,100,"No",100
355278,100,"No",100
355277,100,"No",100
355276,100,"No",100
355275,100,"No",100
355290,100,"No",100
355289,100,"No",100
355287,100,"No",100
355281,100,"No",100
355280,100,"No",100
355298,100,"No",100
355296,100,"No",100
355295,100,"No",100
355294,100,"No",100
355293,100,"No",100
355306,100,"No",100
355305,100,"No",100
355304,100,"No",100
355303,100,"No",100
355301,100,"No",100
355313,100,"No",100
355311,100,"No",100
355310,100,"No",100
355309,100,"No",100
355308,100,"No",100
355321,100,"No",100
355320,100,"No",100
355319,100,"No",100
355315,100,"No",100
355314,100,"No",100
355327,100,"No",100
355325,100,"No",100
355324,100,"No",100
355323,100,"No",100
355322,100,"No",100
355336,100,"No",100
355335,100,"No",100
355332,100,"No",100
355330,100,"No",100
355329,100,"No",100
355342,100,"No",100
355341,100,"No",100
355340,100,"No",100
355338,100,"No",100
355337,100,"No",100
355351,100,"No",100
355350,100,"No",100
355346,100,"No",100
355345,100,"No",100
355344,100,"No",100
355366,100,"No",100
355364,100,"No",100
355362,100,"No",100
355361,100,"No",100
355360,100,"No",100
355377,100,"No",100
355372,100,"No",100
355371,100,"No",100
355369,100,"No",100
355368,100,"No",100
355385,100,"No",100
355384,100,"No",100
355383,100,"No",100
355382,100,"No",100
355380,100,"No",100
355391,100,"No",100
355390,100,"No",100
355389,100,"No",100
355388,100,"No",100
355386,100,"No",100
355404,100,"No",100
355400,100,"No",100
355399,100,"No",100
355398,100,"No",100
355395,100,"No",100
355409,100,"No",100
355408,100,"No",100
355407,100,"No",100
355406,100,"No",100
355405,100,"No",100
355421,100,"No",100
355420,100,"No",100
355419,100,"No",100
355417,100,"No",100
355411,100,"No",100
355432,100,"No",100
355429,100,"No",100
355426,100,"No",100
355425,100,"No",100
355423,100,"No",100
355438,100,"No",100
355436,66.67,"Sí",67
355435,100,"No",100
355434,100,"No",100
355433,100,"No",100
355447,100,"No",100
355445,100,"No",100
355444,100,"No",100
355443,100,"No",100
355440,100,"No",100
355454,100,"No",100
355452,100,"No",100
355451,100,"No",100
355449,100,"No",100
355448,100,"No",100
355462,100,"No",100
355461,100,"No",100
355460,100,"No",100
355458,100,"No",100
355455,100,"No",100
355497,100,"No",100
355495,100,"No",100
355493,100,"No",100
355487,100,"No",100
355463,100,"No",100
355506,100,"No",100
355503,100,"No",100
355502,100,"No",100
355499,100,"No",100
355498,100,"No",100
355511,100,"No",100
355510,100,"No",100
355509,100,"No",100
355508,100,"No",100
355507,100,"No",100
355516,100,"No",100
355515,100,"No",100
355514,100,"No",100
355513,100,"No",100
355512,100,"No",100
355521,100,"No",100
355520,100,"No",100
355519,100,"No",100
355518,100,"No",100
355517,100,"No",100
355527,100,"No",100
355526,100,"No",100
355525,100,"No",100
355523,100,"No",100
355522,100,"No",100
355533,100,"No",100
355532,100,"No",100
355530,100,"No",100
355529,100,"No",100
355528,100,"No",100
355539,100,"No",100
355538,100,"No",100
355536,100,"No",100
355535,100,"No",100
355534,100,"No",100
355544,100,"No",100
355543,100,"No",100
355542,100,"No",100
355541,100,"No",100
355540,100,"No",100
355550,100,"No",100
355549,100,"No",100
355548,100,"No",100
355547,100,"No",100
355545,100,"No",100
355555,100,"No",100
355554,100,"No",100
355553,100,"No",100
355552,100,"No",100
355551,100,"No",100
355561,100,"No",100
355560,100,"No",100
355559,100,"No",100
355557,100,"No",100
355556,100,"No",100
355567,100,"No",100
355566,100,"No",100
355565,100,"No",100
355564,100,"No",100
355563,100,"No",100
355574,100,"No",100
355573,100,"No",100
355572,100,"No",100
355569,100,"No",100
355568,100,"No",100
355584,100,"No",100
355581,100,"No",100
355580,100,"No",100
355578,100,"No",100
355575,100,"No",100
355593,100,"No",100
355592,100,"No",100
355590,100,"No",100
355588,100,"No",100
355585,100,"No",100
355599,100,"No",100
355597,100,"No",100
355596,100,"No",100
355595,100,"No",100
355594,100,"No",100
355607,100,"No",100
355606,100,"No",100
355605,100,"No",100
355604,28.57,"Sí",29
355603,100,"No",100
355613,100,"No",100
355612,100,"No",100
355611,100,"No",100
355609,100,"No",100
355608,100,"No",100
355618,100,"No",100
355617,100,"No",100
355616,100,"No",100
355615,100,"No",100
355614,100,"No",100
355625,100,"No",100
355624,100,"No",100
355621,100,"No",100
355620,100,"No",100
355619,100,"No",100
355634,100,"No",100
355632,100,"No",100
355630,100,"No",100
355628,100,"No",100
355626,100,"No",100
355644,100,"No",100
355641,100,"No",100
355640,100,"No",100
355639,100,"No",100
355635,100,"No",100
355653,100,"No",100
355652,100,"No",100
355651,50,"Sí",50
355650,100,"No",100
355645,100,"No",100
355662,50,"Sí",50
355661,66.67,"Sí",67
355658,100,"No",100
355657,100,"No",100
355656,100,"No",100
355669,100,"No",100
355668,100,"Sí",100
355667,50,"Sí",50
355664,100,"No",100
355663,50,"Sí",50
355677,100,"No",100
355676,50,"Sí",50
355675,100,"No",100
355672,100,"No",100
355671,100,"No",100
355683,100,"No",100
355682,100,"No",100
355681,100,"No",100
355680,100,"No",100
355678,100,"No",100
355692,100,"No",100
355691,100,"No",100
355690,100,"No",100
355687,100,"No",100
355685,100,"No",100
355699,100,"No",100
355698,100,"No",100
355696,100,"No",100
355695,100,"No",100
355694,100,"No",100
355709,100,"No",100
355704,100,"No",100
355703,50,"Sí",50
355701,100,"No",100
355700,100,"No",100
355714,100,"No",100
355713,100,"No",100
355712,100,"No",100
355711,100,"No",100
355710,75,"Sí",75
355726,100,"No",100
355723,100,"No",100
355722,100,"No",100
355719,37.84,"Sí",38
355716,100,"No",100
355736,100,"No",100
355734,33.33,"Sí",33
355733,100,"No",100
355732,100,"No",100
355731,100,"No",100
355745,100,"No",100
355744,100,"No",100
355743,100,"No",100
355738,100,"No",100
355737,100,"No",100
355751,100,"No",100
355750,100,"No",100
355749,100,"No",100
355748,100,"No",100
355746,100,"No",100
355756,100,"No",100
355755,100,"No",100
355754,100,"No",100
355753,100,"No",100
355752,66.66,"Sí",67
355765,100,"Sí",100
355763,50,"Sí",50
355761,100,"No",100
355760,100,"No",100
355758,100,"No",100
355776,100,"No",100
355773,100,"No",100
355772,100,"No",100
355770,100,"No",100
355766,100,"No",100
355783,100,"No",100
355781,100,"No",100
355779,100,"No",100
355778,100,"No",100
355777,100,"No",100
355788,100,"No",100
355787,100,"No",100
355786,33.33,"Sí",33
355785,100,"No",100
355784,100,"No",100
355794,100,"No",100
355792,100,"No",100
355791,100,"No",100
355790,100,"No",100
355789,100,"No",100
355800,100,"No",100
355799,100,"No",100
355798,100,"No",100
355796,100,"No",100
355795,100,"No",100
355808,100,"No",100
355807,50,"Sí",50
355804,100,"No",100
355802,100,"No",100
355801,100,"No",100
355814,100,"No",100
355813,100,"No",100
355812,100,"No",100
355811,100,"No",100
355810,100,"No",100
355820,50,"Sí",50
355819,33.33,"Sí",33
355818,100,"No",100
355816,33.33,"Sí",33
355815,100,"No",100
355843,100,"No",100
355842,100,"No",100
355840,100,"No",100
355837,100,"No",100
355822,100,"No",100
355849,100,"No",100
355848,100,"No",100
355847,100,"No",100
355846,100,"No",100
355845,100,"No",100
355854,100,"No",100
355853,100,"No",100
355852,100,"No",100
355851,100,"No",100
355850,100,"No",100
355862,100,"No",100
355861,100,"No",100
355860,100,"No",100
355857,100,"No",100
355855,100,"No",100
355871,100,"No",100
355869,100,"No",100
355866,100,"No",100
355865,100,"No",100
355864,100,"No",100
355881,100,"No",100
355880,100,"No",100
355878,100,"No",100
355877,100,"No",100
355872,100,"No",100
355889,100,"No",100
355888,100,"No",100
355886,100,"No",100
355883,100,"No",100
355882,100,"No",100
355900,100,"No",100
355897,100,"No",100
355896,100,"No",100
355892,100,"No",100
355890,100,"No",100
355906,100,"No",100
355904,100,"No",100
355903,100,"No",100
355902,100,"No",100
355901,50,"Sí",50
355997,100,"No",100
355996,100,"No",100
355982,100,"No",100
355910,33.33,"Sí",33
355909,100,"No",100
356007,100,"No",100
356006,100,"No",100
356002,100,"No",100
356000,100,"No",100
355999,100,"No",100
356017,100,"No",100
356016,100,"No",100
356012,100,"No",100
356011,100,"No",100
356009,100,"No",100
356023,100,"No",100
356021,100,"No",100
356020,100,"No",100
356019,100,"No",100
356018,100,"No",100
356028,100,"No",100
356027,100,"No",100
356026,100,"No",100
356025,100,"No",100
356024,100,"No",100
356036,100,"No",100
356035,100,"No",100
356033,100,"No",100
356032,100,"No",100
356031,100,"No",100
356043,100,"No",100
356040,100,"No",100
356039,100,"No",100
356038,100,"No",100
356037,100,"No",100
356048,100,"No",100
356047,100,"No",100
356046,100,"No",100
356045,100,"No",100
356044,100,"No",100
356055,100,"No",100
356052,100,"No",100
356051,100,"No",100
356050,100,"No",100
356049,100,"No",100
356062,100,"No",100
356061,100,"No",100
356060,100,"No",100
356058,100,"No",100
356056,100,"No",100
356070,100,"No",100
356069,100,"No",100
356068,100,"No",100
356067,100,"No",100
356065,100,"No",100
356076,100,"No",100
356074,100,"No",100
356073,100,"No",100
356072,100,"No",100
356071,100,"No",100
356082,100,"No",100
356081,100,"No",100
356080,100,"No",100
356079,100,"No",100
356077,100,"No",100
356089,100,"No",100
356086,78.57,"Sí",79
356085,100,"No",100
356084,100,"No",100
356083,100,"No",100
356098,100,"No",100
356096,100,"No",100
356095,100,"No",100
356094,100,"No",100
356092,100,"No",100
356105,100,"No",100
356104,100,"No",100
356102,100,"Sí",100
356101,100,"No",100
356099,100,"No",100
356115,100,"No",100
356114,100,"No",100
356112,100,"No",100
356108,100,"No",100
356106,100,"No",100
356122,100,"No",100
356119,71,"Sí",71
356118,100,"No",100
356117,100,"No",100
356116,100,"No",100
356131,100,"No",100
356130,100,"No",100
356127,100,"No",100
356126,100,"No",100
356123,100,"No",100
356144,100,"No",100
356143,100,"No",100
356136,100,"No",100
356135,100,"No",100
356132,100,"No",100
356151,100,"No",100
356150,100,"No",100
356147,100,"No",100
356146,100,"No",100
356145,100,"No",100
356160,50,"Sí",50
356156,66.67,"Sí",67
356155,100,"No",100
356153,100,"No",100
356152,100,"No",100
356181,100,"No",100
356175,100,"No",100
356172,100,"No",100
356169,100,"No",100
356161,26.66,"Sí",27
356194,100,"No",100
356193,100,"No",100
356191,100,"No",100
356186,100,"No",100
356185,100,"No",100
356233,100,"No",100
356231,100,"No",100
356230,100,"No",100
356228,100,"No",100
356204,100,"No",100
356273,100,"No",100
356265,100,"No",100
356237,100,"No",100
356236,100,"No",100
356235,100,"No",100
356301,100,"No",100
356298,100,"No",100
356281,100,"No",100
356278,100,"No",100
356275,100,"No",100
356329,100,"No",100
356326,100,"No",100
356323,100,"No",100
356320,100,"No",100
356302,66.71,"Sí",67
356345,100,"No",100
356341,100,"No",100
356338,100,"No",100
356336,100,"No",100
356330,100,"No",100
356361,100,"No",100
356358,100,"No",100
356351,100,"No",100
356347,100,"No",100
356346,100,"No",100
356394,100,"No",100
356386,100,"No",100
356376,100,"No",100
356368,100,"No",100
356367,100,"No",100
356413,100,"No",100
356405,100,"No",100
356400,100,"No",100
356399,100,"No",100
356397,100,"No",100
356423,100,"No",100
356419,100,"No",100
356418,100,"No",100
356416,100,"No",100
356414,100,"No",100
356434,100,"No",100
356431,100,"No",100
356430,100,"No",100
356429,100,"No",100
356426,100,"No",100
356442,100,"No",100
356441,100,"No",100
356440,100,"No",100
356438,100,"No",100
356436,100,"No",100
356447,100,"No",100
356446,100,"No",100
356445,100,"No",100
356444,100,"No",100
356443,100,"No",100
356461,100,"No",100
356453,100,"No",100
356452,100,"No",100
356450,100,"No",100
356448,100,"No",100
356468,100,"No",100
356467,100,"No",100
356466,100,"No",100
356465,100,"No",100
356463,100,"No",100
356475,100,"No",100
356474,100,"No",100
356472,100,"No",100
356471,100,"No",100
356469,100,"No",100
356485,100,"No",100
356484,100,"No",100
356482,100,"No",100
356478,100,"No",100
356477,100,"No",100
356504,100,"No",100
356503,100,"No",100
356499,100,"No",100
356492,100,"No",100
356487,100,"No",100
356510,100,"No",100
356509,100,"No",100
356508,100,"No",100
356507,85.71,"Sí",86
356506,100,"No",100
356516,100,"No",100
356515,100,"No",100
356514,100,"No",100
356513,50,"Sí",50
356512,100,"No",100
356523,100,"No",100
356522,100,"No",100
356521,100,"No",100
356520,100,"No",100
356518,100,"No",100
356533,100,"No",100
356532,100,"No",100
356529,100,"No",100
356528,100,"No",100
356526,100,"No",100
356541,100,"No",100
356538,100,"No",100
356537,100,"No",100
356536,50,"Sí",50
356534,100,"No",100
356552,100,"No",100
356549,100,"No",100
356547,100,"No",100
356546,100,"No",100
356545,100,"No",100
356565,100,"No",100
356564,50,"Sí",50
356562,100,"No",100
356561,100,"No",100
356558,100,"No",100
356574,100,"No",100
356573,100,"No",100
356571,100,"No",100
356569,100,"No",100
356568,100,"No",100
356597,100,"No",100
356596,100,"No",100
356586,100,"No",100
356578,100,"No",100
356575,100,"No",100
356606,100,"No",100
356605,100,"No",100
356602,100,"No",100
356601,100,"No",100
356598,100,"No",100
356619,33.33,"Sí",33
356613,100,"No",100
356612,100,"No",100
356611,100,"No",100
356607,100,"No",100
356627,100,"No",100
356626,78.57,"Sí",79
356624,100,"No",100
356623,100,"No",100
356621,100,"No",100
356636,100,"No",100
356635,100,"No",100
356630,100,"No",100
356629,100,"No",100
356628,100,"No",100
356642,100,"No",100
356641,100,"No",100
356640,100,"No",100
356639,33.33,"Sí",33
356638,100,"No",100
356650,66.71,"Sí",67
356648,100,"No",100
356647,100,"No",100
356646,100,"No",100
356644,100,"No",100
356661,100,"No",100
356659,100,"No",100
356655,100,"No",100
356652,100,"No",100
356651,100,"No",100
356674,100,"No",100
356672,100,"No",100
356670,66.67,"Sí",67
356665,100,"No",100
356662,100,"No",100
356690,100,"No",100
356689,100,"No",100
356687,100,"No",100
356686,100,"No",100
356681,100,"No",100
356705,100,"No",100
356703,100,"No",100
356696,100,"No",100
356695,100,"No",100
356693,100,"No",100
356723,100,"No",100
356720,100,"No",100
356719,100,"No",100
356717,100,"No",100
356713,100,"No",100
356738,100,"No",100
356736,100,"No",100
356731,100,"No",100
356730,100,"No",100
356725,100,"No",100
356751,100,"No",100
356748,100,"No",100
356746,100,"No",100
356742,100,"No",100
356740,100,"No",100
356757,100,"No",100
356756,100,"No",100
356755,75,"Sí",75
